#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD93BC
#Date Time: 2025-12-01 11:36:24.848
#Sample rate: 20000Hz
#Samples: 68185
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.5,0.1185397786869752
-0.4999500000000001,0.833162026331248
-0.4998999999999998,0.8331620263312505
-0.4998499999999999,0.8334978450566448
-0.4998,0.8334978450566448
-0.4997500000000001,0.8334978450566448
-0.4996999999999998,0.8334978450566448
-0.4996499999999999,0.8334978450566448
-0.4996,0.833162026331248
-0.4995500000000002,0.8334978450566448
-0.4994999999999998,0.8334978450566448
-0.4994499999999999,0.8334978450566448
-0.4994000000000001,0.8334978450566448
-0.4993500000000002,0.8331620263312505
-0.4992999999999999,0.8334978450566448
-0.49925,0.833162026331248
-0.4992000000000001,0.833162026331248
-0.4991500000000002,0.833162026331248
-0.4990999999999999,0.833162026331248
-0.49905,0.833162026331248
-0.4990000000000001,0.833162026331248
-0.4989499999999998,0.833162026331248
-0.4988999999999999,0.833162026331248
-0.49885,0.833162026331248
-0.4988000000000001,0.833162026331248
-0.4987499999999998,0.833162026331248
-0.4986999999999999,0.833162026331248
-0.49865,0.833162026331248
-0.4986000000000002,0.833162026331248
-0.4985499999999998,0.833162026331248
-0.4984999999999999,0.833162026331248
-0.4984500000000001,0.833162026331248
-0.4984000000000002,0.833162026331248
-0.4983499999999998,0.833162026331248
-0.4983,0.833162026331248
-0.4982500000000001,0.833162026331248
-0.4982000000000002,0.833162026331248
-0.4981499999999999,0.833162026331248
-0.4981,0.833162026331248
-0.4980500000000001,0.833162026331248
-0.4980000000000002,0.833162026331248
-0.4979499999999999,0.833162026331248
-0.4979,0.8334978450566448
-0.4978500000000001,0.833162026331248
-0.4977999999999998,0.833162026331248
-0.4977499999999999,0.833162026331248
-0.4977,0.833162026331248
-0.4976500000000001,0.833162026331248
-0.4975999999999998,0.8334978450566448
-0.4975499999999999,0.833162026331248
-0.4975000000000001,0.833162026331248
-0.4974500000000002,0.833162026331248
-0.4973999999999998,0.833162026331248
-0.49735,0.833162026331248
-0.4973000000000001,0.833162026331248
-0.4972500000000002,0.833162026331248
-0.4971999999999999,0.833162026331248
-0.49715,0.833162026331248
-0.4971000000000001,0.833162026331248
-0.4970500000000002,0.833162026331248
-0.4969999999999999,0.833162026331248
-0.49695,0.833162026331248
-0.4969000000000001,0.833162026331248
-0.4968499999999998,0.8334978450566448
-0.4967999999999999,0.8334978450566448
-0.49675,0.833162026331248
-0.4967000000000001,0.833162026331248
-0.4966499999999998,0.833162026331248
-0.4965999999999999,0.833162026331248
-0.49655,0.833162026331248
-0.4965000000000002,0.833162026331248
-0.4964499999999998,0.833162026331248
-0.4964,0.8334978450566448
-0.4963500000000001,0.833162026331248
-0.4963000000000002,0.833162026331248
-0.4962499999999999,0.833162026331248
-0.4962,0.833162026331248
-0.4961500000000001,0.833162026331248
-0.4961000000000002,0.833162026331248
-0.4960499999999999,0.833162026331248
-0.496,0.833162026331248
-0.4959500000000001,0.833162026331248
-0.4958999999999998,0.8331620263312505
-0.4958499999999999,0.8334978450566448
-0.4958,0.833162026331248
-0.4957500000000001,0.8334978450566448
-0.4956999999999998,0.833162026331248
-0.4956499999999999,0.833162026331248
-0.4956,0.833162026331248
-0.4955500000000002,0.833162026331248
-0.4954999999999998,0.833162026331248
-0.4954499999999999,0.833162026331248
-0.4954000000000001,0.833162026331248
-0.4953500000000002,0.8334978450566448
-0.4952999999999999,0.8334978450566448
-0.49525,0.8334978450566448
-0.4952000000000001,0.833162026331248
-0.4951500000000002,0.833162026331248
-0.4950999999999999,0.833162026331248
-0.49505,0.833162026331248
-0.4950000000000001,0.8334978450566448
-0.4949499999999998,0.8331620263312505
-0.4948999999999999,0.8334978450566448
-0.49485,0.833162026331248
-0.4948000000000001,0.8334978450566448
-0.4947499999999998,0.8334978450566424
-0.4946999999999999,0.833162026331248
-0.49465,0.833162026331248
-0.4946000000000002,0.833162026331248
-0.4945499999999998,0.833162026331248
-0.4944999999999999,0.833162026331248
-0.4944500000000001,0.833162026331248
-0.4944000000000002,0.8334978450566448
-0.4943499999999998,0.833162026331248
-0.4943,0.833162026331248
-0.4942500000000001,0.833162026331248
-0.4942000000000002,0.8334978450566424
-0.4941499999999999,0.833162026331248
-0.4941,0.8334978450566448
-0.4940500000000001,0.833162026331248
-0.4940000000000002,0.833162026331248
-0.4939499999999999,0.833162026331248
-0.4939,0.833162026331248
-0.4938500000000001,0.833162026331248
-0.4937999999999998,0.833162026331248
-0.4937499999999999,0.833162026331248
-0.4937,0.833162026331248
-0.4936500000000001,0.833162026331248
-0.4935999999999998,0.833162026331248
-0.4935499999999999,0.833162026331248
-0.4935,0.833162026331248
-0.4934500000000002,0.833162026331248
-0.4933999999999998,0.8334978450566448
-0.49335,0.8334978450566448
-0.4933000000000001,0.833162026331248
-0.4932500000000002,0.8334978450566424
-0.4931999999999999,0.833162026331248
-0.49315,0.8334978450566448
-0.4931000000000001,0.833162026331248
-0.4930500000000002,0.833162026331248
-0.4929999999999999,0.833162026331248
-0.49295,0.833162026331248
-0.4929000000000001,0.833162026331248
-0.4928499999999998,0.8331620263312505
-0.4927999999999999,0.8334978450566448
-0.49275,0.833162026331248
-0.4927000000000001,0.833162026331248
-0.4926499999999998,0.8331620263312505
-0.4925999999999999,0.8334978450566448
-0.49255,0.833162026331248
-0.4925000000000002,0.833162026331248
-0.4924499999999998,0.833162026331248
-0.4923999999999999,0.833162026331248
-0.4923500000000001,0.833162026331248
-0.4923000000000002,0.833162026331248
-0.4922499999999999,0.833162026331248
-0.4922,0.833162026331248
-0.4921500000000001,0.833162026331248
-0.4921000000000002,0.833162026331248
-0.4920499999999999,0.833162026331248
-0.492,0.833162026331248
-0.4919500000000001,0.833162026331248
-0.4918999999999998,0.833162026331248
-0.4918499999999999,0.833162026331248
-0.4918,0.833162026331248
-0.4917500000000001,0.833162026331248
-0.4916999999999998,0.8334978450566424
-0.4916499999999999,0.833162026331248
-0.4916,0.833162026331248
-0.4915500000000002,0.833162026331248
-0.4914999999999998,0.833162026331248
-0.4914499999999999,0.833162026331248
-0.4914000000000001,0.833162026331248
-0.4913500000000002,0.833162026331248
-0.4912999999999998,0.833162026331248
-0.49125,0.8334978450566448
-0.4912000000000001,0.833162026331248
-0.4911500000000002,0.833162026331248
-0.4910999999999999,0.8334978450566448
-0.49105,0.833162026331248
-0.4910000000000001,0.833162026331248
-0.4909500000000002,0.833162026331248
-0.4908999999999999,0.833162026331248
-0.49085,0.833162026331248
-0.4908000000000001,0.833162026331248
-0.4907499999999998,0.833162026331248
-0.4906999999999999,0.833162026331248
-0.49065,0.833162026331248
-0.4906000000000001,0.8334978450566448
-0.4905499999999998,0.833162026331248
-0.4904999999999999,0.833162026331248
-0.4904500000000001,0.833162026331248
-0.4904000000000002,0.8328262076058512
-0.4903499999999998,0.833162026331248
-0.4903,0.833162026331248
-0.4902500000000001,0.833162026331248
-0.4902000000000002,0.8334978450566424
-0.4901499999999999,0.833162026331248
-0.4901,0.833162026331248
-0.4900500000000001,0.833162026331248
-0.4900000000000002,0.833162026331248
-0.4899499999999999,0.833162026331248
-0.4899,0.833162026331248
-0.4898500000000001,0.833162026331248
-0.4897999999999998,0.833162026331248
-0.4897499999999999,0.833162026331248
-0.4897,0.833162026331248
-0.4896500000000001,0.833162026331248
-0.4895999999999998,0.833162026331248
-0.4895499999999999,0.833162026331248
-0.4895,0.833162026331248
-0.4894500000000002,0.833162026331248
-0.4893999999999998,0.833162026331248
-0.48935,0.833162026331248
-0.4893000000000001,0.833162026331248
-0.4892500000000002,0.833162026331248
-0.4891999999999999,0.833162026331248
-0.48915,0.8334978450566448
-0.4891000000000001,0.8334978450566448
-0.4890500000000002,0.8334978450566448
-0.4889999999999999,0.833162026331248
-0.48895,0.833162026331248
-0.4889000000000001,0.833162026331248
-0.4888499999999998,0.833162026331248
-0.4887999999999999,0.833162026331248
-0.48875,0.8334978450566448
-0.4887000000000001,0.833162026331248
-0.4886499999999998,0.8331620263312505
-0.4885999999999999,0.8334978450566448
-0.48855,0.833162026331248
-0.4885000000000002,0.833162026331248
-0.4884499999999998,0.833162026331248
-0.4883999999999999,0.833162026331248
-0.4883500000000001,0.833162026331248
-0.4883000000000002,0.833162026331248
-0.4882499999999999,0.833162026331248
-0.4882,0.833162026331248
-0.4881500000000001,0.833162026331248
-0.4881000000000002,0.833162026331248
-0.4880499999999999,0.833162026331248
-0.488,0.833162026331248
-0.4879500000000001,0.833162026331248
-0.4878999999999998,0.833162026331248
-0.4878499999999999,0.833162026331248
-0.4878,0.833162026331248
-0.4877500000000001,0.833162026331248
-0.4876999999999998,0.833162026331248
-0.4876499999999999,0.833162026331248
-0.4876,0.833162026331248
-0.4875500000000001,0.833162026331248
-0.4874999999999998,0.833162026331248
-0.4874499999999999,0.833162026331248
-0.4874000000000001,0.833162026331248
-0.4873500000000002,0.8334978450566448
-0.4872999999999998,0.833162026331248
-0.48725,0.833162026331248
-0.4872000000000001,0.833162026331248
-0.4871500000000002,0.833162026331248
-0.4870999999999999,0.8334978450566448
-0.48705,0.8334978450566448
-0.4870000000000001,0.833162026331248
-0.4869500000000002,0.833162026331248
-0.4868999999999999,0.833162026331248
-0.48685,0.833162026331248
-0.4868000000000001,0.833162026331248
-0.4867499999999998,0.8334978450566424
-0.4866999999999999,0.833162026331248
-0.48665,0.833162026331248
-0.4866000000000001,0.833162026331248
-0.4865499999999998,0.833162026331248
-0.4864999999999999,0.833162026331248
-0.48645,0.833162026331248
-0.4864000000000002,0.833162026331248
-0.4863499999999998,0.833162026331248
-0.4863,0.833162026331248
-0.4862500000000001,0.833162026331248
-0.4862000000000002,0.833162026331248
-0.4861499999999999,0.833162026331248
-0.4861,0.833162026331248
-0.4860500000000001,0.833162026331248
-0.4860000000000002,0.833162026331248
-0.4859499999999999,0.8334978450566448
-0.4859,0.833162026331248
-0.4858500000000001,0.833162026331248
-0.4857999999999998,0.833162026331248
-0.4857499999999999,0.833162026331248
-0.4857,0.833162026331248
-0.4856500000000001,0.833162026331248
-0.4855999999999998,0.833162026331248
-0.4855499999999999,0.833162026331248
-0.4855,0.833162026331248
-0.4854500000000002,0.833162026331248
-0.4853999999999998,0.833162026331248
-0.4853499999999999,0.833162026331248
-0.4853000000000001,0.833162026331248
-0.4852500000000002,0.833162026331248
-0.4851999999999999,0.833162026331248
-0.48515,0.833162026331248
-0.4851000000000001,0.833162026331248
-0.4850500000000002,0.833162026331248
-0.4849999999999999,0.833162026331248
-0.48495,0.833162026331248
-0.4849000000000001,0.833162026331248
-0.4848499999999998,0.833162026331248
-0.4847999999999999,0.833162026331248
-0.48475,0.833162026331248
-0.4847000000000001,0.833162026331248
-0.4846499999999998,0.833162026331248
-0.4845999999999999,0.833162026331248
-0.48455,0.833162026331248
-0.4845000000000002,0.833162026331248
-0.4844499999999998,0.833162026331248
-0.4843999999999999,0.833162026331248
-0.4843500000000001,0.833162026331248
-0.4843000000000002,0.833162026331248
-0.4842499999999998,0.833162026331248
-0.4842,0.833162026331248
-0.4841500000000001,0.833162026331248
-0.4841000000000002,0.8334978450566424
-0.4840499999999999,0.833162026331248
-0.484,0.833162026331248
-0.4839500000000001,0.833162026331248
-0.4839000000000002,0.833162026331248
-0.4838499999999999,0.833162026331248
-0.4838,0.8334978450566448
-0.4837500000000001,0.833162026331248
-0.4836999999999998,0.8331620263312505
-0.4836499999999999,0.8334978450566448
-0.4836,0.8334978450566448
-0.4835500000000001,0.833162026331248
-0.4834999999999998,0.833162026331248
-0.4834499999999999,0.833162026331248
-0.4834000000000001,0.833162026331248
-0.4833500000000002,0.833162026331248
-0.4832999999999998,0.833162026331248
-0.48325,0.833162026331248
-0.4832000000000001,0.8334978450566448
-0.4831500000000002,0.8334978450566448
-0.4830999999999999,0.8334978450566448
-0.48305,0.833162026331248
-0.4830000000000001,0.833162026331248
-0.4829500000000002,0.833162026331248
-0.4828999999999999,0.833162026331248
-0.48285,0.833162026331248
-0.4828000000000001,0.833162026331248
-0.4827499999999998,0.833162026331248
-0.4826999999999999,0.833162026331248
-0.48265,0.833162026331248
-0.4826000000000001,0.833162026331248
-0.4825499999999998,0.833162026331248
-0.4824999999999999,0.833162026331248
-0.48245,0.833162026331248
